epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,626.838,0.12924,4.19575,0.46101,0.12324,0.8979,0.99838,1,0.995,0.99366,0.79906,0.8,0.75618,0.23403,0.21969,4.39689,0.44758,0.17318,0.53219,0.0077032,0.0077032,0.0077032
118,632.166,0.11627,4.23178,0.45225,0.11086,0.8959,0.99894,1,0.995,0.99311,0.88239,0.88333,0.85459,0.28777,0.24376,3.84284,0.44867,0.1709,0.56636,0.0076834,0.0076834,0.0076834
119,637.491,0.11478,4.09746,0.4537,0.11183,0.89454,0.99891,1,0.995,0.99421,0.86593,0.86667,0.82784,0.26266,0.24188,3.96502,0.45184,0.18773,0.57115,0.0076636,0.0076636,0.0076636
120,642.835,0.12655,4.25975,0.45774,0.12045,0.89215,0.99881,1,0.995,0.99106,0.79934,0.8,0.79173,0.27017,0.26348,4.21614,0.4504,0.18206,0.60292,0.0076438,0.0076438,0.0076438
121,648.085,0.12453,4.14813,0.46098,0.11747,0.88285,0.99888,1,0.995,0.98897,0.93231,0.93333,0.94451,0.35879,0.27832,3.79291,0.44467,0.19452,0.62554,0.007624,0.007624,0.007624
122,653.362,0.12218,4.10919,0.4538,0.11262,0.90736,0.99914,1,0.995,0.98373,0.81601,0.81667,0.80077,0.33771,0.26861,3.94157,0.44521,0.18731,0.61963,0.0076042,0.0076042,0.0076042
123,658.688,0.1239,4.22387,0.45178,0.11541,0.89714,0.99909,1,0.995,0.98744,0.89946,0.9,0.90048,0.36251,0.26606,3.71783,0.44336,0.18902,0.62627,0.0075844,0.0075844,0.0075844
124,664.004,0.11796,4.16634,0.44996,0.10958,0.89319,0.99905,1,0.995,0.98577,0.9158,0.91667,0.91799,0.27102,0.28341,3.84028,0.45091,0.20474,0.64425,0.0075646,0.0075646,0.0075646
125,669.316,0.11761,4.07142,0.44788,0.11146,0.90406,0.9985,1,0.995,0.98518,0.84872,0.85,0.83129,0.31685,0.26073,3.63485,0.44216,0.18991,0.61222,0.0075448,0.0075448,0.0075448
126,674.692,0.11464,4.13351,0.45278,0.1081,0.8973,0.99822,1,0.995,0.96354,0.89839,0.9,0.86973,0.2971,0.28774,3.69131,0.44183,0.2159,0.63852,0.007525,0.007525,0.007525
127,679.961,0.12555,3.97966,0.45371,0.11901,0.89474,0.99873,1,0.995,0.96747,0.84892,0.85,0.81363,0.30155,0.27137,3.65352,0.44446,0.20667,0.59651,0.0075052,0.0075052,0.0075052
128,685.3,0.12752,3.98997,0.44961,0.11793,0.90527,0.99911,1,0.995,0.98073,0.8992,0.9,0.87374,0.29883,0.25436,3.66706,0.44191,0.19139,0.58529,0.0074854,0.0074854,0.0074854
129,690.598,0.12252,4.00679,0.45259,0.11608,0.8971,0.99912,1,0.995,0.98952,0.91586,0.91667,0.87486,0.30639,0.24926,3.66918,0.44027,0.18168,0.58496,0.0074656,0.0074656,0.0074656
130,695.95,0.12024,4.07381,0.44821,0.11759,0.90305,0.99911,1,0.995,0.97218,0.88255,0.88333,0.87655,0.32614,0.25185,3.64464,0.4398,0.1994,0.60058,0.0074458,0.0074458,0.0074458
131,701.282,0.11529,3.97996,0.44113,0.11366,0.89184,0.99913,1,0.995,0.98151,0.88237,0.88333,0.8325,0.28508,0.24785,3.84183,0.44075,0.19709,0.58495,0.007426,0.007426,0.007426
132,706.606,0.12403,3.91981,0.44898,0.11706,0.89193,0.99534,1,0.995,0.98477,0.86817,0.88333,0.87345,0.28278,0.25341,3.84828,0.43627,0.20735,0.58484,0.0074062,0.0074062,0.0074062
133,711.921,0.11227,4.01298,0.44525,0.1088,0.8864,0.9966,1,0.995,0.99157,0.88227,0.88333,0.8899,0.37845,0.25043,3.73735,0.43836,0.19302,0.58334,0.0073864,0.0073864,0.0073864
134,717.262,0.11571,3.94182,0.4466,0.10916,0.89398,0.99911,1,0.995,0.9944,0.91599,0.91667,0.91577,0.38749,0.25256,3.62704,0.43514,0.19536,0.60123,0.0073666,0.0073666,0.0073666
135,722.794,0.11432,3.92911,0.4407,0.10943,0.89104,0.99913,1,0.995,0.98932,0.83286,0.83333,0.80323,0.2843,0.26221,3.86483,0.42966,0.20653,0.60828,0.0073468,0.0073468,0.0073468
136,728.101,0.12091,4.08553,0.44947,0.11608,0.87472,0.99876,1,0.995,0.9881,0.8852,0.89963,0.87876,0.33115,0.25331,3.76728,0.43136,0.21311,0.60363,0.007327,0.007327,0.007327
137,733.39,0.1228,3.91596,0.44648,0.11556,0.89251,0.99834,1,0.995,0.98608,0.91515,0.91667,0.92006,0.37364,0.24585,3.58526,0.43274,0.2044,0.58051,0.0073072,0.0073072,0.0073072
138,738.714,0.11343,3.91687,0.44553,0.11169,0.8894,0.99902,1,0.995,0.98229,0.96572,0.96667,0.96447,0.40331,0.25518,3.42394,0.43172,0.22502,0.57968,0.0072874,0.0072874,0.0072874
139,744.175,0.11675,3.74042,0.43903,0.11566,0.88491,0.99754,1,0.995,0.98414,0.95036,0.96667,0.96004,0.36036,0.24445,3.49922,0.43114,0.21735,0.57825,0.0072676,0.0072676,0.0072676
140,749.518,0.1185,3.79866,0.44134,0.11844,0.9018,0.99908,1,0.995,0.98113,0.94911,0.95,0.94708,0.34297,0.24471,3.54619,0.43179,0.24239,0.59268,0.0072478,0.0072478,0.0072478
141,754.794,0.11695,3.93106,0.44754,0.11647,0.88646,0.99906,1,0.995,0.96615,0.8825,0.88333,0.84139,0.3189,0.24448,3.80581,0.43739,0.22363,0.60761,0.007228,0.007228,0.007228
142,760.133,0.11725,4.06503,0.4491,0.11463,0.88815,0.9991,1,0.995,0.98959,0.84942,0.85,0.80631,0.268,0.24698,4.27483,0.44124,0.18858,0.58449,0.0072082,0.0072082,0.0072082
143,765.464,0.1114,4.09884,0.4496,0.1077,0.88795,0.99898,1,0.995,0.9916,0.86622,0.86667,0.83496,0.31572,0.23371,3.82858,0.43837,0.18701,0.56724,0.0071884,0.0071884,0.0071884
144,770.791,0.1123,3.81708,0.43352,0.11225,0.89957,0.99882,1,0.995,0.98717,0.90432,0.9,0.87805,0.32882,0.23401,3.76996,0.43143,0.18971,0.5701,0.0071686,0.0071686,0.0071686
145,776.095,0.1141,3.77145,0.4418,0.10957,0.88771,0.9991,1,0.995,0.98569,0.89918,0.9,0.89733,0.35003,0.25116,3.71817,0.42639,0.19683,0.5871,0.0071488,0.0071488,0.0071488
146,781.456,0.11932,3.85557,0.43623,0.10729,0.8947,0.99909,1,0.995,0.97433,0.91584,0.91667,0.92626,0.33517,0.25365,3.66011,0.43394,0.18357,0.58947,0.007129,0.007129,0.007129
147,786.769,0.11588,3.77304,0.44172,0.10568,0.89361,0.99912,1,0.995,0.98454,0.91586,0.91667,0.93548,0.33787,0.25567,3.59329,0.43293,0.18695,0.59922,0.0071092,0.0071092,0.0071092
148,792.074,0.12086,3.93314,0.43781,0.10967,0.89539,0.99911,1,0.995,0.99148,0.83264,0.83333,0.80938,0.31512,0.26392,3.93972,0.44053,0.18846,0.613,0.0070894,0.0070894,0.0070894
149,797.339,0.11874,3.82409,0.44623,0.10961,0.89301,0.9991,1,0.995,0.98735,0.83264,0.83333,0.8487,0.31278,0.27659,4.03471,0.43736,0.17989,0.62251,0.0070696,0.0070696,0.0070696
150,802.709,0.11535,3.77139,0.43335,0.10971,0.89351,0.99907,1,0.995,0.99437,0.96577,0.96667,0.96795,0.42572,0.24453,3.40188,0.42124,0.18705,0.60392,0.0070498,0.0070498,0.0070498
151,808.227,0.11594,3.70581,0.43289,0.10511,0.89933,0.99721,1,0.995,0.97628,0.89791,0.9,0.91459,0.40055,0.25054,3.55725,0.42479,0.20459,0.62225,0.00703,0.00703,0.00703
152,813.553,0.1128,3.85598,0.43613,0.10962,0.89817,0.99834,1,0.995,0.91861,0.86535,0.86667,0.86629,0.29901,0.26427,3.71263,0.42527,0.22617,0.64424,0.0070102,0.0070102,0.0070102
153,818.832,0.11311,3.79793,0.43326,0.11326,0.89172,0.99892,1,0.995,0.93527,0.88238,0.88333,0.8839,0.31816,0.25425,3.6119,0.41999,0.22779,0.62515,0.0069904,0.0069904,0.0069904
154,824.179,0.11371,3.80132,0.42623,0.10835,0.89733,0.99905,1,0.995,0.95346,0.89915,0.9,0.89801,0.3472,0.23901,3.52422,0.42373,0.19537,0.59706,0.0069706,0.0069706,0.0069706
155,829.447,0.11573,3.59153,0.43591,0.11053,0.90279,0.99906,1,0.995,0.98768,0.91581,0.91667,0.89912,0.39745,0.24434,3.43532,0.42538,0.17636,0.58476,0.0069508,0.0069508,0.0069508
156,834.748,0.11529,3.74008,0.43481,0.10678,0.89004,0.99905,1,0.995,0.99317,0.94914,0.95,0.94419,0.36944,0.25883,3.491,0.42283,0.1876,0.61087,0.006931,0.006931,0.006931
157,840.058,0.11368,3.73023,0.43414,0.10907,0.89463,0.99906,1,0.995,0.98843,0.91609,0.91667,0.90566,0.35827,0.25869,3.67341,0.42415,0.17915,0.59957,0.0069112,0.0069112,0.0069112
158,845.384,0.11194,3.75663,0.42669,0.10453,0.90536,0.99919,1,0.995,0.98879,0.8926,0.88333,0.89017,0.31489,0.24947,3.63568,0.42784,0.19081,0.60496,0.0068914,0.0068914,0.0068914
159,850.66,0.11095,3.6515,0.43348,0.10692,0.88469,0.99917,1,0.995,0.98369,0.9435,0.93333,0.93451,0.38063,0.26268,3.44578,0.41967,0.20169,0.61943,0.0068716,0.0068716,0.0068716
160,855.969,0.10374,3.79202,0.42609,0.10333,0.88008,0.99909,1,0.995,0.98765,0.86608,0.86667,0.82888,0.32018,0.25161,3.71158,0.42061,0.19334,0.59394,0.0068518,0.0068518,0.0068518
161,861.274,0.10891,3.63111,0.43255,0.1105,0.88794,0.99905,1,0.995,0.98513,0.91597,0.91667,0.91349,0.40279,0.25186,3.46507,0.41884,0.1856,0.58412,0.006832,0.006832,0.006832
162,866.583,0.11066,3.62789,0.42913,0.10742,0.88335,0.999,1,0.995,0.99074,0.94905,0.95,0.95454,0.392,0.22792,3.49746,0.41794,0.17503,0.56365,0.0068122,0.0068122,0.0068122
163,871.885,0.11166,3.71193,0.43243,0.10302,0.89244,0.99855,1,0.995,0.99099,0.94863,0.95,0.95194,0.39914,0.23992,3.33026,0.41334,0.17454,0.57015,0.0067924,0.0067924,0.0067924
164,877.191,0.10897,3.88472,0.4279,0.10333,0.87812,0.99902,1,0.995,0.99275,0.94907,0.95,0.94623,0.36247,0.24538,3.47247,0.41567,0.16474,0.57824,0.0067726,0.0067726,0.0067726
165,882.534,0.10154,3.7182,0.42806,0.1,0.88452,0.99913,1,0.995,0.99261,0.91587,0.91667,0.92973,0.38481,0.24694,3.50804,0.4138,0.16452,0.58895,0.0067528,0.0067528,0.0067528
166,887.912,0.11151,3.69129,0.42227,0.1043,0.88217,0.99913,1,0.995,0.97978,0.88256,0.88333,0.89756,0.41187,0.23657,3.50625,0.41614,0.17047,0.58315,0.006733,0.006733,0.006733
167,893.22,0.11235,3.69235,0.42663,0.10486,0.8868,0.99923,1,0.995,0.98761,0.91593,0.91667,0.90569,0.37344,0.2399,3.50774,0.41394,0.16997,0.57628,0.0067132,0.0067132,0.0067132
168,898.548,0.10869,3.61512,0.41759,0.09893,0.88944,0.99945,1,0.995,0.98761,0.94943,0.95,0.95535,0.38026,0.26449,3.46443,0.40376,0.16872,0.60098,0.0066934,0.0066934,0.0066934
169,903.789,0.10908,3.7442,0.43068,0.10117,0.8824,0.99912,1,0.995,0.99007,0.89921,0.9,0.88679,0.36587,0.24629,3.54853,0.408,0.16097,0.58211,0.0066736,0.0066736,0.0066736
170,909.111,0.10788,3.54471,0.42091,0.10103,0.8987,0.99913,1,0.995,0.99343,0.89921,0.9,0.90259,0.34471,0.23035,3.58504,0.40735,0.15934,0.56792,0.0066538,0.0066538,0.0066538
171,914.354,0.10546,3.6506,0.41147,0.09929,0.88801,0.99912,1,0.995,0.99082,0.91586,0.91667,0.93222,0.34862,0.21695,3.60597,0.40746,0.18277,0.56909,0.006634,0.006634,0.006634
172,919.699,0.11864,3.71819,0.42255,0.10581,0.89662,0.99912,1,0.995,0.97467,0.94917,0.95,0.96801,0.39146,0.24294,3.40896,0.40127,0.20043,0.60885,0.0066142,0.0066142,0.0066142
173,924.984,0.11011,3.64891,0.41016,0.10301,0.88408,0.99912,1,0.995,0.96664,0.93251,0.93333,0.94204,0.42172,0.25534,3.37927,0.40076,0.21888,0.62448,0.0065944,0.0065944,0.0065944
174,930.303,0.10162,3.59376,0.40952,0.09892,0.89107,0.99911,1,0.995,0.98922,0.94916,0.95,0.96568,0.42401,0.24804,3.46131,0.40237,0.21127,0.60478,0.0065746,0.0065746,0.0065746
175,935.586,0.10291,3.68599,0.41543,0.09691,0.89188,0.99907,1,0.995,0.98829,0.93246,0.93333,0.93939,0.3806,0.24006,3.5588,0.40759,0.20926,0.57898,0.0065548,0.0065548,0.0065548
176,940.942,0.10683,3.59401,0.42013,0.10095,0.88669,0.99912,1,0.995,0.98937,0.89929,0.9,0.91016,0.37167,0.22905,3.58885,0.40827,0.19611,0.57164,0.006535,0.006535,0.006535
177,946.26,0.10951,3.61402,0.41855,0.10646,0.88663,0.99912,1,0.995,0.97254,0.91611,0.91667,0.90939,0.35254,0.2403,3.46885,0.40617,0.21461,0.59066,0.0065152,0.0065152,0.0065152
178,951.547,0.10808,3.61901,0.41317,0.10458,0.89441,0.99842,1,0.995,0.97238,0.93186,0.93333,0.92441,0.37661,0.24226,3.3895,0.40213,0.21961,0.57575,0.0064954,0.0064954,0.0064954
179,956.82,0.11185,3.56753,0.41278,0.10781,0.88966,0.99765,1,0.995,0.95306,0.93114,0.93333,0.92493,0.35667,0.24324,3.54344,0.409,0.22393,0.58202,0.0064756,0.0064756,0.0064756
180,962.17,0.10728,3.59274,0.40922,0.10209,0.88645,0.99874,1,0.995,0.99056,0.89886,0.9,0.87383,0.36045,0.22905,3.68239,0.39964,0.18916,0.58634,0.0064558,0.0064558,0.0064558
181,967.474,0.10684,3.60127,0.40936,0.10762,0.89182,0.99908,1,0.995,0.99167,0.94912,0.95,0.95857,0.3804,0.24526,3.56286,0.39647,0.19673,0.59332,0.006436,0.006436,0.006436
182,972.784,0.112,3.51639,0.39919,0.10689,0.87876,0.99911,1,0.995,0.99317,0.94915,0.95,0.96243,0.41889,0.23268,3.38675,0.39,0.19684,0.57487,0.0064162,0.0064162,0.0064162
183,978.086,0.10538,3.63629,0.40745,0.1014,0.87605,0.99911,1,0.995,0.9905,0.94916,0.95,0.96088,0.41656,0.23291,3.39756,0.39656,0.19789,0.56762,0.0063964,0.0063964,0.0063964
184,983.429,0.10404,3.54501,0.39898,0.1007,0.88938,0.99863,1,0.995,0.99154,0.98198,0.98333,0.98548,0.41908,0.23244,3.36444,0.39178,0.19875,0.57075,0.0063766,0.0063766,0.0063766
185,988.724,0.10249,3.526,0.40176,0.10281,0.87775,0.99906,1,0.995,0.99218,0.96575,0.96667,0.97547,0.38682,0.23437,3.486,0.38699,0.2025,0.59415,0.0063568,0.0063568,0.0063568
186,994.076,0.10787,3.62358,0.40223,0.10615,0.86411,0.99913,1,0.995,0.9823,0.93251,0.93333,0.96087,0.41263,0.23638,3.41818,0.38884,0.18614,0.58752,0.006337,0.006337,0.006337
187,999.366,0.10497,3.52018,0.39591,0.09994,0.90034,0.99912,1,0.995,0.97208,0.91586,0.91667,0.9098,0.33063,0.23126,3.77585,0.39364,0.18938,0.59049,0.0063172,0.0063172,0.0063172
188,1004.67,0.09768,3.50653,0.38889,0.09723,0.88722,0.99914,1,0.995,0.99082,0.93253,0.93333,0.94987,0.37347,0.23029,3.56354,0.38099,0.18903,0.60024,0.0062974,0.0062974,0.0062974
189,1009.93,0.10475,3.41295,0.38774,0.09944,0.89354,0.99913,1,0.995,0.99243,0.89922,0.9,0.91883,0.37517,0.2145,3.56963,0.38223,0.18637,0.58511,0.0062776,0.0062776,0.0062776
190,1015.22,0.09752,3.40863,0.39739,0.09786,0.88191,0.99384,1,0.995,0.98879,0.92819,0.93333,0.95155,0.44556,0.22117,3.42185,0.39315,0.1961,0.5843,0.0062578,0.0062578,0.0062578
191,1020.73,0.10045,3.42862,0.38686,0.09507,0.89665,0.99912,1,0.995,0.99122,0.89946,0.9,0.88741,0.36297,0.21754,3.58681,0.39607,0.19431,0.5639,0.006238,0.006238,0.006238
192,1026.02,0.10168,3.44428,0.39582,0.10154,0.88587,0.99912,1,0.995,0.96934,0.93272,0.93333,0.94316,0.3919,0.22523,3.41193,0.38964,0.1875,0.57557,0.0062182,0.0062182,0.0062182
193,1031.35,0.10479,3.4608,0.39,0.10276,0.88194,0.99913,1,0.995,0.9903,0.89942,0.9,0.88863,0.3566,0.21067,3.87994,0.39171,0.19098,0.55921,0.0061984,0.0061984,0.0061984
194,1036.68,0.10718,3.48147,0.39226,0.10192,0.89654,0.99913,1,0.995,0.99205,0.94926,0.95,0.95883,0.44485,0.21741,3.36884,0.38698,0.18923,0.56508,0.0061786,0.0061786,0.0061786
195,1042.17,0.09903,3.44495,0.39716,0.09652,0.87468,0.99913,1,0.995,0.99123,0.96583,0.96667,0.97224,0.4295,0.23747,3.29861,0.37588,0.20457,0.60042,0.0061588,0.0061588,0.0061588
196,1047.49,0.10388,3.32393,0.38579,0.10577,0.88485,0.99907,1,0.995,0.96075,0.96577,0.96667,0.97057,0.42375,0.25969,3.27692,0.36637,0.21495,0.63369,0.006139,0.006139,0.006139
197,1052.8,0.1045,3.41771,0.38569,0.10444,0.88542,0.99912,1,0.995,0.9874,0.94917,0.95,0.94511,0.40596,0.23769,3.35938,0.37483,0.21079,0.60467,0.0061192,0.0061192,0.0061192
198,1058.13,0.10696,3.43645,0.38533,0.09625,0.89658,0.99912,1,0.995,0.99442,0.93252,0.93333,0.944,0.39097,0.21405,3.54713,0.37456,0.19183,0.57136,0.0060994,0.0060994,0.0060994
199,1063.4,0.1053,3.37313,0.38555,0.09478,0.87816,0.99912,1,0.995,0.99447,0.89921,0.9,0.91425,0.37614,0.21706,3.71613,0.36342,0.18814,0.56704,0.0060796,0.0060796,0.0060796
200,1068.74,0.10327,3.31555,0.38748,0.0985,0.89195,0.99913,1,0.995,0.97489,0.98248,0.98333,0.98613,0.44276,0.23217,3.22689,0.35572,0.19247,0.58732,0.0060598,0.0060598,0.0060598
201,1074.06,0.10135,3.2784,0.38278,0.09787,0.89029,0.99912,1,0.995,0.98701,0.96582,0.96667,0.96049,0.42075,0.23608,3.31052,0.35807,0.19421,0.60953,0.00604,0.00604,0.00604
202,1079.38,0.10437,3.2643,0.37922,0.10107,0.89427,0.99913,1,0.995,0.9922,0.98248,0.98333,0.98632,0.44103,0.23653,3.28898,0.34602,0.18953,0.60854,0.0060202,0.0060202,0.0060202
203,1084.68,0.10295,3.21301,0.37735,0.09725,0.89094,0.99912,1,0.995,0.99202,0.93251,0.93333,0.92613,0.39085,0.22641,3.30673,0.35416,0.17945,0.5844,0.0060004,0.0060004,0.0060004
204,1089.98,0.09945,3.21886,0.37221,0.09305,0.89341,0.99912,1,0.995,0.99195,0.91586,0.91667,0.93537,0.39402,0.235,3.44671,0.35722,0.18474,0.59588,0.0059806,0.0059806,0.0059806
205,1095.31,0.10693,3.16885,0.3666,0.0953,0.89205,0.9991,1,0.995,0.97639,0.9161,0.91667,0.93556,0.36526,0.24341,3.79668,0.35634,0.20639,0.61763,0.0059608,0.0059608,0.0059608
206,1100.65,0.1104,3.21967,0.37829,0.10477,0.88793,0.99912,1,0.995,0.97446,0.98247,0.98333,0.9902,0.43015,0.24068,3.24408,0.34693,0.21606,0.60252,0.005941,0.005941,0.005941
207,1105.97,0.11085,3.21576,0.3734,0.1035,0.8798,0.99912,1,0.995,0.97675,0.96662,0.96667,0.98292,0.46257,0.26249,3.30721,0.34433,0.24172,0.61644,0.0059212,0.0059212,0.0059212
208,1111.48,0.10104,3.15332,0.36932,0.09575,0.89538,0.99911,1,0.995,0.97153,0.98246,0.98333,0.98937,0.44071,0.2731,3.2993,0.35445,0.24644,0.61275,0.0059014,0.0059014,0.0059014
209,1116.78,0.09788,3.16381,0.36604,0.09638,0.88328,0.99896,1,0.995,0.98929,0.99896,1,0.995,0.44053,0.24816,3.24082,0.34482,0.20838,0.59263,0.0058816,0.0058816,0.0058816
210,1122.11,0.0967,3.13394,0.36578,0.09224,0.88338,0.99911,1,0.995,0.99259,0.99911,1,0.995,0.44702,0.23423,3.2256,0.32635,0.19156,0.58734,0.0058618,0.0058618,0.0058618
211,1127.61,0.09865,3.09125,0.35548,0.09507,0.88889,0.99908,1,0.995,0.99346,0.94913,0.95,0.96125,0.39759,0.24354,3.4377,0.32927,0.19908,0.60949,0.005842,0.005842,0.005842
212,1132.92,0.09951,3.09119,0.36265,0.09385,0.87941,0.99913,1,0.995,0.99435,0.93252,0.93333,0.94296,0.39248,0.23444,3.51702,0.33067,0.19738,0.59191,0.0058222,0.0058222,0.0058222
213,1138.23,0.09925,2.98112,0.35619,0.08807,0.8871,0.99912,1,0.995,0.99331,0.94918,0.95,0.96189,0.42489,0.21602,3.34631,0.32549,0.18252,0.57235,0.0058024,0.0058024,0.0058024
214,1143.57,0.0988,3.05176,0.35226,0.08913,0.88366,0.99914,1,0.995,0.99196,0.96583,0.96667,0.97899,0.45454,0.22194,3.25366,0.31082,0.18102,0.58463,0.0057826,0.0057826,0.0057826
215,1149.08,0.09089,2.91347,0.35586,0.08734,0.88356,0.99913,1,0.995,0.98822,0.93255,0.93333,0.95391,0.43422,0.22486,3.44259,0.32444,0.1858,0.58606,0.0057628,0.0057628,0.0057628
216,1154.41,0.09892,2.86425,0.34788,0.09138,0.88317,0.99913,1,0.995,0.99334,0.91596,0.91667,0.91178,0.41476,0.21461,3.56125,0.34176,0.17739,0.5704,0.005743,0.005743,0.005743
217,1159.7,0.09198,2.96269,0.35197,0.08516,0.88093,0.99914,1,0.995,0.99451,0.96623,0.96667,0.97767,0.41524,0.22426,3.48269,0.33932,0.18398,0.58902,0.0057232,0.0057232,0.0057232
218,1165.05,0.09553,2.95255,0.35349,0.09368,0.89254,0.99909,1,0.995,0.99116,0.98244,0.98333,0.98726,0.41117,0.23503,3.44356,0.3166,0.20862,0.59998,0.0057034,0.0057034,0.0057034
219,1170.31,0.09412,2.94929,0.35404,0.08689,0.88715,0.99913,1,0.995,0.98672,0.96583,0.96667,0.96868,0.40818,0.23343,3.37116,0.32681,0.21822,0.58706,0.0056836,0.0056836,0.0056836
220,1175.63,0.09181,2.99538,0.35539,0.09022,0.87373,0.99913,1,0.995,0.9862,0.98248,0.98333,0.98863,0.44798,0.2162,3.21128,0.32251,0.18506,0.55973,0.0056638,0.0056638,0.0056638
221,1180.94,0.09758,2.93281,0.34629,0.09106,0.88504,0.99912,1,0.995,0.99352,0.94917,0.95,0.94339,0.442,0.21451,3.21476,0.32543,0.18198,0.55133,0.005644,0.005644,0.005644
222,1186.31,0.09237,2.85893,0.34425,0.08989,0.87763,0.99912,1,0.995,0.9899,0.98247,0.98333,0.98903,0.4197,0.22394,3.30725,0.3664,0.18382,0.56858,0.0056242,0.0056242,0.0056242
223,1191.62,0.10274,2.94441,0.34805,0.09273,0.88721,0.99913,1,0.995,0.97471,0.96582,0.96667,0.97598,0.41029,0.22496,3.25872,0.32907,0.19172,0.58836,0.0056044,0.0056044,0.0056044
224,1196.97,0.09952,2.88638,0.34191,0.09213,0.87178,0.99915,1,0.995,0.97726,0.96584,0.96667,0.97778,0.39087,0.21118,3.28606,0.32537,0.19161,0.57127,0.0055846,0.0055846,0.0055846
225,1202.34,0.09505,2.87042,0.33029,0.08935,0.8794,0.99914,1,0.995,0.96545,0.98248,0.98333,0.98747,0.41758,0.20777,3.21761,0.31797,0.18556,0.56155,0.0055648,0.0055648,0.0055648
226,1207.69,0.09591,2.87913,0.33005,0.09277,0.88391,0.99914,1,0.995,0.97616,0.94919,0.95,0.95848,0.42422,0.20052,3.23699,0.31587,0.17348,0.54893,0.005545,0.005545,0.005545
227,1212.96,0.09795,2.91568,0.33247,0.08983,0.89472,0.99913,1,0.995,0.98202,0.98248,0.98333,0.98695,0.45703,0.19377,3.11934,0.30986,0.16331,0.53152,0.0055252,0.0055252,0.0055252
228,1218.28,0.09469,2.84026,0.32317,0.08936,0.89652,0.99911,1,0.995,0.98217,0.91585,0.91667,0.92365,0.41076,0.1912,3.44021,0.31148,0.17063,0.5381,0.0055054,0.0055054,0.0055054
229,1223.55,0.09332,2.83069,0.32459,0.09426,0.87665,0.99909,1,0.995,0.98426,0.96579,0.96667,0.97625,0.44438,0.20031,3.26565,0.32263,0.17477,0.55535,0.0054856,0.0054856,0.0054856
230,1228.94,0.08941,2.89533,0.3212,0.08812,0.88186,0.99913,1,0.995,0.98898,0.96583,0.96667,0.97828,0.4529,0.2138,3.33408,0.31487,0.18135,0.58095,0.0054658,0.0054658,0.0054658
231,1234.22,0.09763,2.85364,0.32221,0.0916,0.88926,0.99912,1,0.995,0.98028,0.96582,0.96667,0.95392,0.42713,0.2191,3.32106,0.32,0.18391,0.59058,0.005446,0.005446,0.005446
232,1239.55,0.0947,2.86044,0.31645,0.08989,0.86967,0.99906,1,0.995,0.98417,0.94911,0.95,0.95589,0.42603,0.22445,3.24606,0.32287,0.20244,0.59864,0.0054262,0.0054262,0.0054262
233,1244.84,0.09296,2.85777,0.32064,0.08923,0.88955,0.99901,1,0.995,0.98677,0.96571,0.96667,0.97315,0.43235,0.2142,3.24308,0.32944,0.19295,0.57552,0.0054064,0.0054064,0.0054064
234,1250.19,0.08945,2.94219,0.31194,0.08803,0.87951,0.99913,1,0.995,0.98917,0.96582,0.96667,0.97385,0.43168,0.20356,3.27482,0.29703,0.18018,0.5563,0.0053866,0.0053866,0.0053866
235,1255.52,0.09324,2.86564,0.31641,0.08733,0.87549,0.99912,1,0.995,0.98884,0.93251,0.93333,0.93627,0.44234,0.21122,3.32138,0.31843,0.18604,0.56872,0.0053668,0.0053668,0.0053668
236,1260.88,0.09353,2.84513,0.31527,0.09005,0.88058,0.99912,1,0.995,0.99108,0.94917,0.95,0.96491,0.47052,0.21038,3.30887,0.29596,0.17529,0.55932,0.005347,0.005347,0.005347
237,1266.38,0.09495,2.74625,0.30758,0.08731,0.87316,0.99912,1,0.995,0.99064,0.94917,0.95,0.96717,0.4543,0.20558,3.29985,0.29878,0.16786,0.55256,0.0053272,0.0053272,0.0053272
238,1271.69,0.09564,2.80981,0.3043,0.08718,0.87247,0.99911,1,0.995,0.98481,0.94915,0.95,0.96729,0.4385,0.21135,3.29573,0.29617,0.17847,0.5564,0.0053074,0.0053074,0.0053074
239,1276.98,0.0917,2.7483,0.29635,0.08937,0.87046,0.99912,1,0.995,0.98363,0.94916,0.95,0.96664,0.45912,0.21122,3.20633,0.28353,0.18123,0.56192,0.0052876,0.0052876,0.0052876
240,1282.32,0.0944,2.80517,0.29796,0.09237,0.87613,0.99912,1,0.995,0.97074,0.93251,0.93333,0.95481,0.44092,0.217,3.2736,0.29168,0.18409,0.58058,0.0052678,0.0052678,0.0052678
241,1287.61,0.09606,2.79851,0.30185,0.08723,0.89198,0.99913,1,0.995,0.98878,0.94917,0.95,0.96586,0.44059,0.21394,3.19934,0.29878,0.1866,0.57368,0.005248,0.005248,0.005248
242,1292.94,0.08837,2.86302,0.30596,0.08575,0.86647,0.99912,1,0.995,0.99212,0.98247,0.98333,0.98921,0.46259,0.19679,3.22546,0.29484,0.17789,0.5423,0.0052282,0.0052282,0.0052282
